word,lemma,POS,IC
sobresdrújula,sobresdrújula,nfs,NC_a
socala,socala,n,NC_a
sodo,sodo,n,NC_o
sofrólogo,sofrólogo,nms,NC_o
soledada,soledada,n,NC_a
solpo,solpo,n,NC_o
solucióna,solucióna,n,NC_a
solucionaria,solucionaria,n,NC_a
somatada,somatada,nfs,NC_a
sombr?a,sombr?a,n,NC_a
sombr?o,sombr?o,n,NC_o
sombrera,sombrera,nfs,NC_a
som­brío,som­brío,n,NC_o
soncito,soncito,n,NC_o
sonsonateco,sonsonateco,nms,NC_o
sopladera,sopladera,n,NC_a
soportalo,soportalo,n,NC_o
sordo-muda,sordo-muda,n,NC_a
sorpendido,sorpendido,n,NC_o
sorriso,sorriso,n,NC_o
sospechozo,sospechozo,n,NC_o
sotanilla,sotanilla,nfs,NC_a
specifico,specifico,n,NC_o
spectro,spectro,n,NC_o
spicologa,spicologa,n,NC_a
sro,sro,n,NC_o
stalkearlo,stalkearlo,n,NC_o
statuto,statuto,n,NC_o
stodo,stodo,n,NC_o
storico,storico,n,NC_o
strata,strata,n,NC_a
stresada,stresada,n,NC_a
suavito,suavito,n,NC_o
subersivo,subersivo,n,NC_o
subila,subila,n,NC_a
subsituto,subsituto,n,NC_o
subtrato,subtrato,n,NC_o
sucito,sucito,n,NC_o
sugeria,sugeria,n,NC_a
sumariza,sumariza,n,NC_a
sumatrano,sumatrano,n,NC_o
suona,suona,n,NC_a
superavitario,superavitario,n,NC_o
superexperto,superexperto,n,NC_o
suprimia,suprimia,n,NC_a
supuestro,supuestro,n,NC_o
surio,surio,n,NC_o
suspuesta,suspuesta,n,NC_a
sustituia,sustituia,n,NC_a
suto,suto,n,NC_o
swapeo,swapeo,n,NC_o
t?mida,t?mida,n,NC_a
tabernucha,tabernucha,nfs,NC_a
tabio,tabio,n,NC_o
tacklea,tacklea,n,NC_a
tàctico,tàctico,n,NC_o
tamañazo,tamañazo,n,NC_o
tampiqueño,tampiqueño,nms,NC_o
tanina,tanina,n,NC_a
tapalo,tapalo,n,NC_o
taranto,taranto,n,NC_o
tartaza,tartaza,n,NC_a
tatnto,tatnto,n,NC_o
technico,technico,n,NC_o
tecnologizado,tecnologizado,n,NC_o
tecnomecanica,tecnomecanica,n,NC_a
tedo,tedo,n,NC_o
telescopado,telescopado,n,NC_o
temparano,temparano,n,NC_o
templadita,templadita,n,NC_a
temrina,temrina,n,NC_a
tentra,tentra,n,NC_a
terap?utico,terap?utico,n,NC_o
terminoo,terminoo,n,NC_o
termomagnetico,termomagnetico,n,NC_o
ternerillo,ternerillo,n,NC_o
terre­no,terre­no,n,NC_o
tertio,tertio,n,NC_o
tertulio,tertulio,nms,NC_o
tesnico,tesnico,n,NC_o
testamenta,testamenta,n,NC_a
tetigo,tetigo,n,NC_o
tilinguita,tilinguita,n,NC_a
timonera,timonera,nfs,NC_a
tinio,tinio,n,NC_o
tipika,tipika,n,NC_a
tipografo,tipografo,n,NC_o
tlo,tlo,n,NC_o
tnico,tnico,n,NC_o
tnta,tnta,n,NC_a
toita,toita,n,NC_a
toja,toja,n,NC_a
tolosano,tolosano,nms,NC_o
tònica,tònica,n,NC_a
tontica,tontica,n,NC_a
toquito,toquito,n,NC_o
tortolito,tortolito,n,NC_o
totalitaria,totalitaria,n,NC_a
totumita,totumita,n,NC_a
tr?gico,tr?gico,n,NC_o
trabajólica,trabajólica,nfs,NC_a
tragido,tragido,n,NC_o
tranqilo,tranqilo,n,NC_o
transformela,transformela,n,NC_a
transnacionalizada,transnacionalizada,n,NC_a
trapasa,trapasa,n,NC_a
trara,trara,n,NC_a
traslo,traslo,n,NC_o
tratenla,tratenla,n,NC_a
tratra,tratra,n,NC_a
trayectorio,trayectorio,n,NC_o
treja,treja,nfs,NC_a
tremendisimo,tremendisimo,n,NC_o
trifasica,trifasica,n,NC_a
trifasico,trifasico,n,NC_o
trillito,trillito,n,NC_o
triunfita,triunfita,n,NC_a
trolita,trolita,n,NC_a
trolleado,trolleado,n,NC_o
trollencio,trollencio,n,NC_o
tromboembólica,tromboembólica,n,NC_a
truya,truya,n,NC_a
tumbadito,tumbadito,n,NC_o
tunesino,tunesino,n,NC_o
turbocargado,turbocargado,n,NC_o
turrito,turrito,n,NC_o
turuleto,turuleto,n,NC_o
tutorizado,tutorizado,n,NC_o
tuva,tuva,n,NC_a
uesto,uesto,n,NC_o
uida,uida,n,NC_a
uinico,uinico,n,NC_o
ulimo,ulimo,n,NC_o
última,última,n,NC_a
ultimita,ultimita,n,NC_a
ültimo,ültimo,n,NC_o
ultma,ultma,n,NC_a
ultracatólica,ultracatólica,n,NC_a
ultraterrena,ultraterrena,n,NC_a
umilla,umilla,n,NC_a
unda,unda,n,NC_a
ungio,ungio,n,NC_o
únika,únika,n,NC_a
uniquindiana,uniquindiana,n,NC_a
univesitario,univesitario,n,NC_o
untima,untima,n,NC_a
urgia,urgia,n,NC_a
urquiza,urquiza,n,NC_a
usco,usco,n,NC_o
utilisa,utilisa,n,NC_a
utilismo,utilismo,n,NC_o
utilza,utilza,n,NC_a
utilzarlo,utilzarlo,n,NC_o
utilzo,utilzo,n,NC_o
utlizada,utlizada,n,NC_a
utra,utra,n,NC_a
uya,uya,n,NC_a
va­cía,va­cía,n,NC_a
valiosisimo,valiosisimo,n,NC_o
valseado,valseado,n,NC_o
vanta,va,n,NC_a
vascularizada,vascularizada,n,NC_a
vejeta,vejeta,nfs,NC_a
vejezuelo,vejezuelo,n,NC_o
velato,velato,n,NC_o
velia,velia,n,NC_a
vendedera,vendedera,nfs,NC_a
venerio,venerio,n,NC_o
venezolanazo,venezolanazo,n,NC_o
venezolanito,venezolanito,n,NC_o
ventanera,ventanera,nfs,NC_a
ventanta,venta,n,NC_a
ventilatorio,ventilatorio,n,NC_o
venusiana,venusiana,n,NC_a
verdaderoo,verdaderoo,n,NC_o
verde-amarela,verde-amarela,n,NC_a
verdeamarilla,verdeamarilla,n,NC_a
verdeoliva,verdeoliva,n,NC_a
ver­lo,ver­lo,n,NC_o
vest?o,vest?o,n,NC_o
veyo,veyo,n,NC_o
viado,viado,n,NC_o
viejarda,viejarda,n,NC_a
viejisima,viejisima,n,NC_a
viivo,viivo,n,NC_o
vija,vija,n,NC_a
villanela,villanela,n,NC_a
vindo,vindo,n,NC_o
vinia,vinia,n,NC_a
vinio,vinio,n,NC_o
viño,viño,n,NC_o
viraliza,viraliza,n,NC_a
viralizarla,viralizarla,n,NC_a
visabuelo,visabuelo,n,NC_o
viscosilla,viscosilla,nfs,NC_a
visitala,visitala,n,NC_a
visitia,visitia,n,NC_a
vitorio,vitorio,n,NC_o
vivanla,vivanla,n,NC_a
vivanlo,vivanlo,n,NC_o
vizcaina,vizcaina,nfs,NC_a
vizco,vizco,n,NC_o
vla,vla,n,NC_a
vocacionada,vocacionada,n,NC_a
voladita,voladita,n,NC_a
volaita,volaita,n,NC_a
volunto,volunto,n,NC_o
vosto,vosto,n,NC_o
vrla,vrla,n,NC_a
vuel­to,vuel­to,n,NC_o
vuelvea,vuelvea,n,NC_a
vuento,vuento,n,NC_o
vuerta,vuerta,n,NC_a
vues­tra,vues­tra,n,NC_a
vuetra,vuetra,n,NC_a
waaaaaa,waaaaaa,n,NC_a
wampa,wampa,n,NC_a
wampo,wampo,n,NC_o
wasca,wasca,n,NC_a
wikio,wikio,n,NC_o
woa,woa,n,NC_a
workohólico,workohólico,n,NC_o
xena,xena,n,NC_a
xia,xia,n,NC_a
xikita,xikita,n,NC_a
xperto,xperto,n,NC_o
yaguaza,yaguaza,n,NC_a
yaro,yaro,nms,NC_o
yda,yda,n,NC_a
yenga,yenga,n,NC_a
yoica,yoica,n,NC_a
zagalejo,zagalejo,nms,NC_o
zana,zana,nfs,NC_a
zía,zía,n,NC_a
zoca,zoca,nfs,NC_a
zta,zta,n,NC_a
.eo,.eo,n,NC_o
.ro,.ro,n,NC_o
.vo,.vo,n,NC_o
.xa,.xa,n,NC_a
/costa,/costa,n,NC_a
/do,/do,n,NC_o
/hijo,/hijo,n,NC_o
/loco,/loco,n,NC_o
/nuestra,/nuestra,n,NC_a
/nuestro,/nuestro,n,NC_o
/nueva,/nueva,n,NC_a
/pequeño,/pequeño,n,NC_o
@carlo,@carlo,n,NC_o
@emilia,@emilia,n,NC_a
@fernanda,@fernanda,n,NC_a
@kika,@kika,n,NC_a
@lucia,@lucia,n,NC_a
^^la,^^la,n,NC_a
^lo,^lo,n,NC_o
_blanca,_blanca,n,NC_a
_ella,_ella,n,NC_a
_esa,_esa,n,NC_a
_ha,_ha,n,NC_a
_otra,_otra,n,NC_a
|o,|o,n,NC_o
¨claro,¨claro,n,NC_o
¨primera,¨primera,n,NC_a
¯a,¯a,n,NC_a
´alto,´alto,n,NC_o
´amigo,´amigo,n,NC_o
´esa,´esa,n,NC_a
´hijo,´hijo,n,NC_o
´mucho,´mucho,n,NC_o
´pienso,´pienso,n,NC_o
´poca,´poca,n,NC_a
´ponlo,´ponlo,n,NC_o
´pregunta,´pregunta,n,NC_a
´propio,´propio,n,NC_o
´unico,´unico,n,NC_o
xxa,xxa,n,NC_a
xxo,xxo,n,NC_o
bueno,bueno,n,NC_o
ya,ya,n,NC_a
la,la,n,NC_a
=esta,=esta,n,NC_a
±ado,±ado,n,NC_o
¬a,¬a,n,NC_a
½na,½na,n,NC_a
a.a,a.a,n,NC_a
a?adido,a?adido,n,NC_o
a?ado,a?ado,n,NC_o
aamiga,aamiga,n,NC_a
aamigo,aamigo,n,NC_o
abalo,abalo,n,NC_o
abandonadilla,abandonadilla,n,NC_a
aban­do­no,aban­do­no,n,NC_o
aberiguo,aberiguo,n,NC_o
abiertica,abiertica,n,NC_a
abieto,abieto,n,NC_o
abofetada,abofetada,n,NC_a
abrasadera,abrasadera,n,NC_a
abridlo,abridlo,n,NC_o
absoleto,absoleto,n,NC_o
absorverla,absorverla,n,NC_a
abuela-nieta,abuela-nieta,n,NC_a
abuela-nieto,abuela-nieto,n,NC_o
abuelo-nieta,abuelo-nieta,n,NC_a
abulo,abulo,n,NC_o
abutarda,abutarda,n,NC_a
acacio,acacio,n,NC_o
acalro,acalro,n,NC_o
acano,acano,n,NC_o
acateca,acateca,nms,NC_a
acava,acava,n,NC_a
accepta,accepta,n,NC_a
acda,acda,n,NC_a
aceptadla,aceptadla,n,NC_a
acertadisimo,acertadisimo,n,NC_o
aclarlo,aclarlo,n,NC_o
acom­paña,acom­paña,n,NC_a
acom­pa­ña­do,acom­pa­ña­do,n,NC_o
acompaniado,acompaniado,n,NC_o
acostubrada,acostubrada,n,NC_a
acpeto,acpeto,n,NC_o
acsa,acsa,n,NC_a
act?o,act?o,n,NC_o
ac­túa,ac­túa,n,NC_a
acuarofilo,acuarofilo,n,NC_o
adaptiva,adaptiva,n,NC_a
aditivada,aditivada,n,NC_a
adminstrativa,adminstrativa,n,NC_a
admnistrativa,admnistrativa,n,NC_a
adquiria,adquiria,n,NC_a
adquiriria,adquiriria,n,NC_a
adventicio,adventicio,n,NC_o
aerio,aerio,n,NC_o
aerodinámico,aerodinámico,nfs,NC_o
aferrimo,aferrimo,n,NC_o
afiatada,afiatada,nfs,NC_a
afisionada,afisionada,n,NC_a
africanito,africanito,n,NC_o
afro-latina,afro-latina,n,NC_a
afronorteamericana,afronorteamericana,nfs,NC_a
afrovenezolana,afrovenezolana,n,NC_a
afrovenezolano,afrovenezolano,n,NC_o
afugia,afugia,n,NC_a
agallo,agallo,nms,NC_o
agarradito,agarradito,n,NC_o
agilipollada,agilipollada,n,NC_a
agnatia,agnatia,n,NC_a
agotadisima,agotadisima,n,NC_a
agovia,agovia,n,NC_a
agradezcanlo,agradezcanlo,n,NC_o
agreciba,agreciba,n,NC_a
agregala,agregala,n,NC_a
agresiba,agresiba,n,NC_a
agripina,agripina,n,NC_a
agrra,agrra,n,NC_a
agrro,agrro,n,NC_o
aguadeño,aguadeño,n,NC_o
aguantalo,aguantalo,n,NC_o
aguao,aguao,n,NC_o
ahumento,ahumento,n,NC_o
aía,aía,n,NC_a
aío,aío,n,NC_o
alaa,alaa,n,NC_a
alabastra,alabastra,n,NC_a
alabatorio,alabatorio,n,NC_o
albada,albada,nfs,NC_a
alda,alda,n,NC_a
alegriaa,alegriaa,n,NC_a
algara,algara,nfs,NC_a
algaraza,algaraza,n,NC_a
algido,algido,n,NC_o
algoa,algoa,n,NC_a
algotra,algotra,n,NC_a
algotro,algotro,n,NC_o
algro,algro,n,NC_o
algunoo,algunoo,n,NC_o
alho,alho,n,NC_o
aliblanco,aliblanco,n,NC_o
alimentalo,alimentalo,n,NC_o
alkalina,alkalina,n,NC_a
almendrada,almendrada,nfs,NC_a
almendrilla,almendrilla,nfs,NC_a
almendrillo,almendrillo,n,NC_o
alna,alna,nfs,NC_a
alno,alno,nms,NC_o
alteña,alteña,nfs,NC_a
altoperuana,altoperuana,n,NC_a
alvida,alvida,n,NC_a
amadisima,amadisima,n,NC_a
amao,amao,n,NC_o
amaranta,amaranta,n,NC_a
amargadita,amargadita,n,NC_a
amargadito,amargadito,n,NC_o
amasadera,amasadera,nfs,NC_a
amayo,amayo,n,NC_o
ambaibo,ambaibo,n,NC_o
ambigüa,ambigüa,n,NC_a
amenasado,amenasado,n,NC_o
amestro,amestro,n,NC_o
amido,amido,n,NC_o
amigacha,amigacha,nfs,NC_a
amigio,amigio,n,NC_o
amigüito,amigüito,n,NC_o
amiita,amiita,n,NC_a
amoma,amoma,n,NC_a
am­plia,am­plia,n,NC_a
amuñuñado,amuñuñado,n,NC_o
an?logo,an?logo,n,NC_o
analicemoslo,analicemoslo,n,NC_o
analisarlo,analisarlo,n,NC_o
anamorfico,anamorfico,n,NC_o
anarquica,anarquica,n,NC_a
andragógica,andragógica,n,NC_a
androgenico,androgenico,n,NC_o
anelada,anelada,n,NC_a
angolino,angolino,nms,NC_o
anigo,anigo,n,NC_o
anillita,anillita,n,NC_a
añino,añino,nms,NC_o
anka,anka,n,NC_a
anmo,anmo,n,NC_o
anomo,anomo,n,NC_o
anonimito,anonimito,n,NC_o
años.yo,años.yo,n,NC_o
anótela,anótela,n,NC_a
ansionsa,ansionsa,n,NC_a
antiargentina,antiargentina,n,NC_a
antiautoritaria,antiautoritaria,n,NC_a
antibiblica,antibiblica,n,NC_a
anticatolico,anticatolico,n,NC_o
antidiarreica,antidiarreica,n,NC_a
anti­gua,anti­gua,n,NC_a
antiguaza,antiguaza,n,NC_a
antigüeña,antigüeña,nfs,NC_a
anti­guo,anti­guo,n,NC_o
antiheroico,antiheroico,n,NC_o
antihoraria,antihoraria,n,NC_a
antiimplantatorio,antiimplantatorio,n,NC_o
antireligioso,antireligioso,n,NC_o
antisismica,antisismica,n,NC_a
antrop?logo,antrop?logo,n,NC_o
antropologica,antropologica,n,NC_a
antropomorfa,antropomorfa,n,NC_a
anversa,anversa,n,NC_a
áo,áo,n,NC_o
aogado,aogado,n,NC_o
apacionada,apacionada,n,NC_a
aperro,aperro,n,NC_o
apocaliptica,apocaliptica,n,NC_a
apollada,apollada,n,NC_a
apollarlo,apollarlo,n,NC_o
apóloga,apólogo,n,NC_o
apotropaico,apotropaico,n,NC_o
apretalo,apretalo,n,NC_o
aproblemada,aproblemada,n,NC_a
aprovecha,aprovecha,n,NC_a
aprovechadlo,aprovechadlo,n,NC_o
aprtida,aprtida,n,NC_a
aprueva,aprueva,n,NC_a
apruevo,apruevo,n,NC_o
aquèllo,aquèllo,n,NC_o
arácnida,arácnida,n,NC_a
arañuelo,arañuelo,nms,NC_o
archimillonaria,archimillonaria,nfs,NC_a
archivoo,archivoo,n,NC_o
arecio,arecio,n,NC_o
aregla,aregla,n,NC_a
areo,areo,n,NC_o
argenitna,argenitna,n,NC_a
argentinita,argentinita,n,NC_a
argentucho,argentucho,n,NC_o
ariesga,ariesga,n,NC_a
arimada,arimada,n,NC_a
aristocratica,aristocratica,n,NC_a
aristocratico,aristocratico,n,NC_o
arjoneano,arjoneano,n,NC_o
armalo,armalo,n,NC_o
arminia,arminia,n,NC_a
arminio,arminio,nms,NC_o
arrancadera,arrancadera,nfs,NC_a
arregladlo,arregladlo,n,NC_o
arrependito,arrependito,n,NC_o
arrojalo,arrojalo,n,NC_o
arrova,arrova,n,NC_a
arrreglo,arrreglo,n,NC_o
artista-fotógrafo,artista-fotógrafo,n,NC_o
artistucho,artistucho,n,NC_o
arzo,arzo,n,NC_o
asalvajada,asalvajada,n,NC_a
asarosa,asarosa,n,NC_a
asencio,asencio,nms,NC_o
aseptado,aseptado,n,NC_o
asermelo,asermelo,n,NC_o
asimetrica,asimetrica,n,NC_a
askerosa,askerosa,n,NC_a
asño,asño,n,NC_o
assunta,assunta,n,NC_a
astrita,astrita,n,NC_a
astrologico,astrologico,n,NC_o
astronomica,astronomica,n,NC_a
ata'a,ata'a,n,NC_a
atadlo,atadlo,n,NC_o
atanasia,atanasia,nfs,NC_a
atiro,atiro,n,NC_o
ativo,ativo,n,NC_o
atlantia,atlantia,n,NC_a
atlantica,atlantica,n,NC_a
atmosferica,atmosferica,n,NC_a
atomico,atomico,n,NC_o
atonia,atonia,n,NC_a
atravezarla,atravezarla,n,NC_a
atria,atria,n,NC_a
audino,audino,n,NC_o
audo,audo,n,NC_o
auela,auela,n,NC_a
auguria,auguria,n,NC_a
aunmenta,aunmenta,n,NC_a
auo,auo,n,NC_o
autoa,autoa,n,NC_a
autoaplicada,autoaplicada,n,NC_a
autobiografico,autobiografico,n,NC_o
autoctona,autoctona,n,NC_a
autodesignado,autodesignado,n,NC_o
autogenerada,autogenerada,n,NC_a
autoinfligido,autoinfligido,n,NC_o
autoo,autoo,n,NC_o
autoproducido,autoproducido,n,NC_o
autorisa,autorisa,n,NC_a
autorrealizado,autorrealizado,n,NC_o
avanzaa,avanzaa,n,NC_a
avaria,avaria,n,NC_a
avelino,avelino,n,NC_o
avita,avita,n,NC_a
axilo,axilo,n,NC_o
axo,axo,n,NC_o
ayada,ayada,n,NC_a
ayudadoo,ayudadoo,n,NC_o
azufaifa,azufaifa,nfs,NC_a
babera,babera,nfs,NC_a
babiano,babiano,nms,NC_o
babilonia,babilonia,nfs,NC_a
babio,babio,n,NC_o
bacila,bacila,n,NC_a
bacilado,bacilado,n,NC_o
backea,backea,n,NC_a
bagna,bagna,n,NC_a
bailalo,bailalo,n,NC_o
baita,baita,n,NC_a
bajonea,bajonea,n,NC_a
bako,bako,n,NC_o
bakulo,bakulo,n,NC_o
bañaza,bañaza,n,NC_a
banneado,banneado,n,NC_o
banya,banya,n,NC_a
barada,barada,n,NC_a
barado,barado,n,NC_o
bardio,bardio,n,NC_o
barquisimetana,barquisimetana,nfs,NC_a
barranquina,barranquina,n,NC_a
basdo,basdo,n,NC_o
bataco,bataco,n,NC_o
batelero,batelero,nms,NC_o
batidera,batidera,nfs,NC_a
batidita,batidita,n,NC_a
bbito,bbito,n,NC_o
bebeita,bebeita,n,NC_a
becerrita,becerrita,n,NC_a
beja,beja,n,NC_a
bell?sima,bell?sima,n,NC_a
bemo,bemo,n,NC_o
bencida,bencida,n,NC_a
bendicela,bendicela,n,NC_a
bendida,bendida,n,NC_a
berlusco,berlusco,n,NC_o
berlusconiana,berlusconiana,n,NC_a
berriondo,berriondo,n,NC_o
beruga,beruga,n,NC_a
besalo,besalo,n,NC_o
besao,besao,n,NC_o
besoa,besoa,n,NC_a
beva,beva,n,NC_a
bibio,bibio,n,NC_o
bicicleto,bicicleto,n,NC_o
bicilindrica,bicilindrica,n,NC_a
bidea,bidea,n,NC_a
bielda,bielda,nfs,NC_a
bikino,bikino,n,NC_o
billonaria,billonaria,n,NC_a
biodiverso,biodiverso,n,NC_o
biografa,biografa,n,NC_a
bionergetica,bionergetica,n,NC_a
bionico,bionico,n,NC_o
bipo,bipo,n,NC_o
birongo,birongo,n,NC_o
blaca,blaca,n,NC_a
blankita,blankita,n,NC_a
blanko,blanko,n,NC_o
blanquirojo,blanquirojo,n,NC_o
blanquisco,blanquisco,n,NC_o
blog.yo,blog.yo,n,NC_o
bluefileña,bluefileña,n,NC_a
bobero,bobero,n,NC_o
boja,boja,nfs,NC_a
bolaña,bolaña,n,NC_a
bollita,bollita,n,NC_a
boluntario,boluntario,n,NC_o
bombardina,bombardina,n,NC_a
bombra,bombra,n,NC_a
bona,bona,n,NC_a
bonbilla,bonbilla,n,NC_a
bondo,bondo,n,NC_o
bonino,bonino,n,NC_o
bonitha,bonitha,n,NC_a
boooomba,boooomba,n,NC_a
borradito,borradito,n,NC_o
borradlo,borradlo,n,NC_o
borrao,borrao,n,NC_o
borso,borso,n,NC_o
botito,botito,nms,NC_o
bracho,bracho,n,NC_o
brazoa,brazoa,n,NC_a
brechtiano,brechtiano,n,NC_o
breda,breda,n,NC_a
brevetado,brevetado,n,NC_o
bricho,bricho,nms,NC_o
brina,brina,n,NC_a
brisera,brisera,nfs,NC_a
bronceadita,bronceadita,n,NC_a
broncofibroscopia,broncofibroscopia,n,NC_a
brujerío,brujerío,n,NC_o
brumo,brumo,nms,NC_o
bruta,bruta,nfs,NC_a
brutto,brutto,n,NC_o
buaca,buaca,n,NC_a
buenìsimo,buenìsimo,n,NC_o
buenissimo,buenissimo,n,NC_o
bue­no,bue­no,n,NC_o
buerta,buerta,n,NC_a
bufoncito,bufoncito,n,NC_o
bugeado,bugeado,n,NC_o
bugueado,bugueado,n,NC_o
bulimico,bulimico,n,NC_o
bulva,bulva,n,NC_a
bunio,bunio,nms,NC_o
burbujito,burbujito,n,NC_o
bus­carla,bus­carla,n,NC_a
busconovia,busconovia,n,NC_a
buskarlo,buskarlo,n,NC_o
busquemoslo,busquemoslo,n,NC_o
c.la,c.la,n,NC_a
c?mico,c?mico,n,NC_o
cabao,cabao,n,NC_o
cabona,cabona,n,NC_a
cacara,cacara,n,NC_a
cacaraqueo,cacaraqueo,n,NC_o
cacero,cacero,n,NC_o
caceroleado,caceroleado,n,NC_o
cachuo,cachuo,n,NC_o
cacicado,cacicado,n,NC_o
cadascuna,cadascuna,n,NC_a
cadendo,cadendo,n,NC_o
caha,caha,n,NC_a
cahida,cahida,n,NC_a
caico,caico,nms,NC_o
caita,caita,n,NC_a
calabro,calabro,n,NC_o
calculatoria,calculatoria,n,NC_a
cal­culo,cal­culo,n,NC_o
calentano,calentano,nms,NC_o
càlida,càlida,n,NC_a
calientica,calientica,n,NC_a
calito,calito,n,NC_o
calladota,calladota,n,NC_a
caloto,caloto,n,NC_o
calsado,calsado,n,NC_o
calta,calta,nfs,NC_a
calunga,calunga,n,NC_a
camaraa,camaraa,n,NC_a
camarazo,camarazo,n,NC_o
camarerita,camarerita,n,NC_a
cambiadlo,cambiadlo,n,NC_o
cambienla,cambienla,n,NC_a
camionetaza,camionetaza,n,NC_a
campeonata,campeonata,n,NC_a
camuflajeada,camuflajeada,n,NC_a
camuflajeado,camuflajeado,n,NC_o
canalilla,canalilla,n,NC_a
cancelaria,cancelaria,n,NC_a
candia,candia,n,NC_a
canelito,canelito,n,NC_o
cansadito,cansadito,n,NC_o
cansancia,cansancia,n,NC_a
canta,canta,nfs,NC_a
cantadita,cantadita,n,NC_a
cantalo,cantalo,n,NC_o
cantonato,cantonato,n,NC_o
canzado,canzado,n,NC_o
capitlo,capitlo,n,NC_o
capítula,capítula,nfs,NC_a
capotita,capotita,n,NC_a
carabobeña,carabobeña,nfs,NC_a
caracolo,caracolo,n,NC_o
cardiocirculatoria,cardiocirculatoria,n,NC_a
cargaa,cargaa,n,NC_a
carguilla,carguilla,n,NC_a
carpeto,carpeto,n,NC_o
carrillero,carrillero,n,NC_o
cartaga,cartaga,n,NC_a
ca-sa,ca-sa,n,NC_a
casadita,casadita,n,NC_a
casanareño,casanareño,nms,NC_o
cascarillo,cascarillo,nms,NC_o
casillo,casillo,n,NC_o
casoa,casoa,n,NC_a
casquerio,casquerio,n,NC_o
cassina,cassina,n,NC_a
casta?a,casta?a,n,NC_a
castañaza,castañaza,n,NC_a
catecumeno,catecumeno,n,NC_o
catedràtico,catedràtico,n,NC_o
cayaya,cayaya,nfs,NC_a
celedonia,celedonia,n,NC_a
celedonio,celedonio,n,NC_o
cenaculo,cenaculo,n,NC_o
cenao,cenao,n,NC_o
cenca,cenca,nfs,NC_a
cencía,cencía,n,NC_a
cenia,cenia,nfs,NC_a
censato,censato,n,NC_o
censurao,censurao,n,NC_o
ceramico,ceramico,n,NC_o
cerillero,cerillero,nms,NC_o
cerillita,cerillita,n,NC_a
cerradito,cerradito,n,NC_o
cer­rado,cer­rado,n,NC_o
cesita,cesita,n,NC_a
chachalaco,chachalaco,n,NC_o
chacobo,chacobo,n,NC_o
chamaqueada,chamaqueada,n,NC_a
champetúa,champetúa,n,NC_a
chancita,chancita,n,NC_a
chancletúo,chancletúo,n,NC_o
chapazo,chapazo,n,NC_o
chapera,chapera,nfs,NC_a
charka,charka,n,NC_a
charquita,charquita,n,NC_a
chekenlo,chekenlo,n,NC_o
chelado,chelado,n,NC_o
chemba,chemba,n,NC_a
cheno,cheno,n,NC_o
chestertoniano,chestertoniano,n,NC_o
chiba,chiba,n,NC_a
chibato,chibato,n,NC_o
chibolazo,chibolazo,n,NC_o
chi­ca,chi­ca,n,NC_a
chicanito,chicanito,n,NC_o
chichicasteco,chichicasteco,n,NC_o
chicuca,chicuca,n,NC_a
chidisimo,chidisimo,n,NC_o
chifladito,chifladito,n,NC_o
chiga,chiga,n,NC_a
chikitita,chikitita,n,NC_a
chilleria,chilleria,n,NC_a
chinilla,chinilla,n,NC_a
chipeada,chipeada,n,NC_a
chiquitaja,chiquitaja,n,NC_a
chiquiviejo,chiquiviejo,n,NC_o
chiriguana,chiriguana,n,NC_a
chispo,chispo,nms,NC_o
chocobanano,chocobanano,n,NC_o
choleada,choleada,n,NC_a
chombita,chombita,n,NC_a
chontalpa,chontalpa,n,NC_a
chorva,chorva,nfs,NC_a
chozna,chozna,nfs,NC_a
chozuelo,chozuelo,n,NC_o
chua,chua,n,NC_a
chucuta,chucuta,n,NC_a
chumacero,chumacero,n,NC_o
chuncha,chuncha,nfs,NC_a
chunta,chunta,n,NC_a
chuquita,chuquita,n,NC_a
churrillo,churrillo,n,NC_o
chuso,chuso,n,NC_o
chusquito,chusquito,n,NC_o
chuyita,chuyita,n,NC_a
chuyo,chuyo,n,NC_o
ci?tica,ci?tica,n,NC_a
ciba,ciba,n,NC_a
cibernovio,cibernovio,n,NC_o
ciclica,ciclica,n,NC_a
ciencióloga,ciencióloga,n,NC_a
cientfica,cientfica,n,NC_a
ciernela,ciernela,n,NC_a
cierrenla,cierrenla,n,NC_a
cierrro,cierrro,n,NC_o
cieta,cieta,n,NC_a
ciezana,ciezana,n,NC_a
cigarrita,cigarrita,n,NC_a
cincuentenaria,cincuentenaria,n,NC_a
cintazo,cintazo,n,NC_o
cirvo,cirvo,n,NC_o
ci­ta­do,ci­ta­do,n,NC_o
citaredo,citaredo,nms,NC_o
citrulinado,citrulinado,n,NC_o
clabada,clabada,n,NC_a
clavaita,clavaita,n,NC_a
clickarlo,clickarlo,n,NC_o
cliko,cliko,n,NC_o
climatico,climatico,n,NC_o
clina,clina,n,NC_a
clitoriana,clitoriana,n,NC_a
cluso,cluso,n,NC_o
coccidia,coccidia,n,NC_a
cochesita,cochesita,n,NC_a
cochita,cochita,n,NC_a
cochorro,cochorro,nms,NC_o
cococha,cococha,nfs,NC_a
cocorita,cocorita,nfs,NC_a
cocorito,cocorito,nms,NC_o
cocuyito,cocuyito,n,NC_o
codeterminada,codeterminada,n,NC_a
codueña,codueña,n,NC_a
cogedlo,cogedlo,n,NC_o
cogitato,cogitato,n,NC_o
cogno,cogno,n,NC_o
coimo,coimo,n,NC_o
cojanla,cojanla,n,NC_a
cojudazo,cojudazo,n,NC_o
coko,coko,n,NC_o
